"Payment_ID","Order_ID","Payment_Code","Payment_Method","Total_Amount","Payment_Status"
"P1043","O01043","TX31690797","Card","35926.72","Refunded"
"P10430","O10430","TX73184740","Cash","243205.56","Failed"
"P10431","O10431","TX93579238","Net Banking","120266.08","Completed"
"P10432","O10432","TX64266432","UPI","99692.39","Completed"
"P10433","O10433","TX16696066","UPI","1147.70","Pending"
"P10434","O10434","TX36544953","UPI","1616.60","Completed"
"P10435","O10435","TX34531605","Cash","62724.28","Completed"
"P10436","O10436","TX22440997","Cash","1340.64","Pending"
"P10437","O10437","TX20978969","Card","1885.64","Pending"
"P10438","O10438","TX85417460","UPI","322619.96","Completed"
"P10439","O10439","TX52275788","UPI","209223.52","Completed"
"P1044","O01044","TX8118791","UPI","374.04","Completed"
"P10440","O10440","TX19323824","UPI","9446.84","Completed"
"P10441","O10441","TX86175683","Net Banking","3184.82","Completed"
"P10442","O10442","TX8851617","Net Banking","384189.16","Pending"
"P10443","O10443","TX73980924","Card","682.50","Completed"
"P10444","O10444","TX12070022","UPI","41077.40","Completed"
"P10445","O10445","TX38062449","UPI","10696.61","Completed"
"P10446","O10446","TX63546209","UPI","5310.00","Completed"
"P10447","O10447","TX79538634","Cash","1339.52","Completed"
"P10448","O10448","TX97451032","UPI","32127.02","Completed"
"P10449","O10449","TX68817191","Card","29340.52","Completed"
"P1045","O01045","TX99767715","Net Banking","220777.16","Completed"
"P10450","O10450","TX97764423","Card","7168.00","Completed"
"P10451","O10451","TX28713278","Net Banking","16235.48","Completed"
"P10452","O10452","TX10995676","Card","79189.02","Completed"
"P10453","O10453","TX41642313","UPI","7077.64","Completed"
"P10454","O10454","TX14803889","Cash","35956.62","Completed"
"P10455","O10455","TX2561153","Card","6772.42","Completed"
"P10456","O10456","TX52937541","Net Banking","31489.00","Pending"
"P10457","O10457","TX34322286","UPI","138.69","Completed"
"P10458","O10458","TX97716753","Card","19535.16","Completed"
"P10459","O10459","TX76150539","UPI","1085466.62","Completed"
"P1046","O01046","TX5756938","UPI","359672.45","Completed"
"P10460","O10460","TX30876576","Card","1780.80","Completed"
"P10461","O10461","TX26101404","Card","122765.65","Completed"
"P10462","O10462","TX82306728","UPI","41845.45","Completed"
"P10463","O10463","TX49477721","Cash","100979.30","Completed"
"P10464","O10464","TX94707230","Net Banking","1006.88","Refunded"
"P10465","O10465","TX74942901","UPI","3561.74","Completed"
"P10466","O10466","TX96387163","UPI","23128.00","Completed"
"P10467","O10467","TX63962381","Card","559.74","Completed"
"P10468","O10468","TX40635066","UPI","122456.62","Completed"
"P10469","O10469","TX15531315","Cash","796.50","Failed"
"P1047","O01047","TX6424617","UPI","29173.17","Completed"
"P10470","O10470","TX79866158","Card","566413.45","Completed"
"P10471","O10471","TX23019125","Cash","950.61","Completed"
"P10472","O10472","TX77998243","Cash","2253.85","Completed"
"P10473","O10473","TX32305867","Card","77243.88","Completed"
"P10474","O10474","TX62431784","UPI","7009.99","Completed"
"P10475","O10475","TX16940070","UPI","2079.00","Completed"
"P10476","O10476","TX85129873","Cash","155398.10","Completed"
"P10477","O10477","TX26363327","Cash","159399.20","Completed"
"P10478","O10478","TX3442538","Cash","733.95","Completed"
"P10479","O10479","TX24686784","Card","454.30","Completed"
"P1048","O01048","TX39336889","UPI","706.82","Completed"
"P10480","O10480","TX28641712","Card","1250.80","Completed"
"P10481","O10481","TX244657","Net Banking","1930.68","Completed"
"P10482","O10482","TX92085143","Cash","24114.40","Completed"
"P10483","O10483","TX28178138","UPI","366.42","Pending"
"P10484","O10484","TX84279208","Cash","92399.60","Completed"
"P10485","O10485","TX30420494","UPI","93961.94","Completed"
"P10486","O10486","TX64943856","Net Banking","70489.68","Refunded"
"P10487","O10487","TX28273874","Card","39572.31","Completed"
"P10488","O10488","TX76892506","UPI","2062.92","Completed"
"P10489","O10489","TX83716334","UPI","12515.94","Failed"
"P1049","O01049","TX51385108","UPI","32152.17","Pending"
"P10490","O10490","TX22832515","UPI","94689.09","Failed"
"P10491","O10491","TX95892018","UPI","3304.00","Completed"
"P10492","O10492","TX52087422","Net Banking","10337.35","Completed"
"P10493","O10493","TX60968997","UPI","1034.88","Completed"
"P10494","O10494","TX19072509","UPI","70098.70","Completed"
"P10495","O10495","TX26561521","Card","19664.18","Completed"
"P10496","O10496","TX2765092","UPI","21029.98","Completed"
"P10497","O10497","TX18881841","Cash","174760.59","Pending"
"P10498","O10498","TX47356944","UPI","201987.46","Completed"
"P10499","O10499","TX92199806","UPI","4548.20","Completed"
"P105","O00105","TX74317907","UPI","95876.45","Completed"
"P1050","O01050","TX34493564","UPI","2531.43","Refunded"
"P10500","O10500","TX28358","UPI","330394.10","Completed"
"P10501","O10501","TX29346871","Card","33958.34","Completed"
"P10502","O10502","TX78923321","UPI","51032.50","Completed"
"P10503","O10503","TX18165","Card","116958.50","Completed"
"P10504","O10504","TX19827652","Card","696.06","Completed"
"P10505","O10505","TX84427725","Net Banking","4253.76","Completed"
"P10506","O10506","TX85964011","Card","23946.80","Failed"
"P10507","O10507","TX75196254","Card","62993.77","Completed"
"P10508","O10508","TX14238519","Card","189093.65","Completed"
"P10509","O10509","TX44748285","Net Banking","102052.06","Refunded"
"P1051","O01051","TX96470025","Card","7868.72","Completed"
"P10510","O10510","TX41035897","Cash","56657.02","Completed"
"P10511","O10511","TX81330205","UPI","52026.68","Completed"
"P10512","O10512","TX49407578","UPI","1609.79","Completed"
"P10513","O10513","TX59207459","Card","7870.60","Completed"
"P10514","O10514","TX687562","UPI","115637.64","Completed"
"P10515","O10515","TX80647125","UPI","4483.08","Completed"
"P10516","O10516","TX20973163","Card","283039.42","Completed"
"P10517","O10517","TX54741428","UPI","75288.92","Refunded"
"P10518","O10518","TX65604450","Net Banking","81814.11","Completed"
"P10519","O10519","TX14592099","Card","5660.46","Failed"
"P1052","O01052","TX51873568","UPI","1505.28","Completed"
"P10520","O10520","TX62161464","UPI","19891.34","Completed"
"P10521","O10521","TX6280461","Net Banking","151.20","Completed"
"P10522","O10522","TX59279427","Card","5448.04","Completed"
"P10523","O10523","TX54632034","Net Banking","23684.73","Completed"
"P10524","O10524","TX79778487","UPI","28523.68","Completed"
"P10525","O10525","TX49098184","UPI","52071.54","Pending"
"P10526","O10526","TX82548230","UPI","9947.27","Completed"
"P10527","O10527","TX32983983","Card","1519.53","Completed"
"P10528","O10528","TX88962732","UPI","2643.56","Completed"
"P10529","O10529","TX88426942","UPI","162031.49","Completed"
"P1053","O01053","TX96458745","UPI","1127.01","Completed"
"P10530","O10530","TX82286316","UPI","129632.57","Failed"
"P10531","O10531","TX13463898","UPI","14592.00","Completed"
"P10532","O10532","TX68832966","UPI","294.35","Completed"
"P10533","O10533","TX94513701","UPI","58360.10","Failed"
"P10534","O10534","TX19145655","UPI","50929.04","Completed"
"P10535","O10535","TX3764978","UPI","1230.26","Completed"
"P10536","O10536","TX28060010","UPI","8626.64","Completed"
"P10537","O10537","TX45216717","Card","15545.26","Completed"
"P10538","O10538","TX31417002","Net Banking","101316.82","Completed"
"P10539","O10539","TX42213132","Net Banking","85476.78","Completed"
"P1054","O01054","TX19834039","Cash","302468.89","Completed"
"P10540","O10540","TX51911044","UPI","1569.46","Completed"
"P10541","O10541","TX92793960","UPI","8228.88","Completed"
"P10542","O10542","TX69935314","Net Banking","95105.25","Completed"
"P10543","O10543","TX14410300","Card","965.34","Completed"
"P10544","O10544","TX459378","UPI","50030.82","Completed"
"P10545","O10545","TX86710088","UPI","336.00","Completed"
"P10546","O10546","TX22402891","Net Banking","805.37","Completed"
"P10547","O10547","TX68164695","UPI","32044.67","Completed"
"P10548","O10548","TX41422238","UPI","55045.40","Failed"
"P10549","O10549","TX80089511","UPI","78991.60","Completed"
"P1055","O01055","TX8488982","Cash","16100.60","Completed"
"P10550","O10550","TX54586921","UPI","40682.71","Completed"
"P10551","O10551","TX98720281","Net Banking","85264.70","Completed"
"P10552","O10552","TX30483622","UPI","1065.40","Pending"
"P10553","O10553","TX83868932","UPI","599.00","Completed"
"P10554","O10554","TX70555153","Card","168923.59","Completed"
"P10555","O10555","TX70536122","UPI","161066.05","Completed"
"P10556","O10556","TX96978807","UPI","120422.10","Refunded"
"P10557","O10557","TX9753447","UPI","44167.82","Completed"
"P10558","O10558","TX34445373","Card","5348.30","Completed"
"P10559","O10559","TX26729452","UPI","9147.50","Failed"
"P1056","O01056","TX19046894","Cash","1713.88","Pending"
"P10560","O10560","TX53461618","UPI","16063.38","Completed"
"P10561","O10561","TX60756127","UPI","60969.58","Completed"
"P10562","O10562","TX2221495","Net Banking","79201.98","Completed"
"P10563","O10563","TX12784682","Card","5897.64","Completed"
"P10564","O10564","TX23945132","Cash","5102.25","Pending"
"P10565","O10565","TX86401798","UPI","2098.95","Completed"
"P10566","O10566","TX83451022","Cash","42405.13","Failed"
"P10567","O10567","TX7243783","Cash","6372.00","Pending"
"P10568","O10568","TX77500965","Card","17724.15","Completed"
"P10569","O10569","TX18601429","UPI","3065.64","Refunded"
"P1057","O01057","TX51257121","UPI","20420.72","Completed"
"P10570","O10570","TX90345712","Net Banking","31288.86","Completed"
"P10571","O10571","TX8831755","UPI","447778.65","Pending"
"P10572","O10572","TX61421889","UPI","57930.42","Completed"
"P10573","O10573","TX43754434","Card","58086.07","Completed"
"P10574","O10574","TX34139303","UPI","9469.78","Completed"
"P10575","O10575","TX76834246","Net Banking","15446.83","Completed"
"P10576","O10576","TX51296991","UPI","8258.82","Completed"
"P10577","O10577","TX46811913","Card","92965.10","Completed"
"P10578","O10578","TX97333163","UPI","9276.22","Completed"
"P10579","O10579","TX59532578","UPI","45469.13","Failed"
"P1058","O01058","TX82497963","UPI","31584.18","Completed"
"P10580","O10580","TX74118170","UPI","20175.65","Completed"
"P10581","O10581","TX83834598","Cash","150202.67","Completed"
"P10582","O10582","TX44422823","Card","11377.43","Completed"
"P10583","O10583","TX74114780","UPI","28734.31","Completed"
"P10584","O10584","TX14931266","Cash","1678.88","Completed"
"P10585","O10585","TX1005162","Net Banking","58.80","Completed"
"P10586","O10586","TX33425267","UPI","7129.65","Completed"
"P10587","O10587","TX20719482","Card","88505.36","Completed"
"P10588","O10588","TX87564666","UPI","6678.29","Failed"
"P10589","O10589","TX20105222","Card","288.00","Failed"
"P1059","O01059","TX63432586","Cash","144580.18","Completed"
"P10590","O10590","TX55859050","Card","92826.67","Completed"
"P10591","O10591","TX23132813","Card","539.86","Completed"
"P10592","O10592","TX35612741","UPI","263.00","Completed"
"P10593","O10593","TX53143227","Net Banking","93649.72","Completed"
"P10594","O10594","TX63786161","UPI","179169.65","Completed"
"P10595","O10595","TX89146729","UPI","27330.76","Pending"
"P10596","O10596","TX31121042","UPI","72533.96","Completed"
"P10597","O10597","TX92120131","UPI","1400.00","Completed"
"P10598","O10598","TX39106732","Net Banking","582502.30","Completed"
"P10599","O10599","TX74700462","Net Banking","365.49","Completed"
"P106","O00106","TX94050490","UPI","2828.42","Completed"
"P1060","O01060","TX47642002","UPI","6313.00","Completed"
"P10600","O10600","TX55314640","Card","79308.52","Completed"
"P10601","O10601","TX43845600","Card","7077.64","Completed"
"P10602","O10602","TX22504645","Net Banking","1004.29","Completed"
"P10603","O10603","TX17665098","Cash","2807.72","Failed"
"P10604","O10604","TX78230626","UPI","91851.03","Completed"
"P10605","O10605","TX44268260","Card","5242.23","Completed"
"P10606","O10606","TX47274135","UPI","15126.98","Completed"
"P10607","O10607","TX79494523","UPI","12203.71","Completed"
"P10608","O10608","TX2260221","Net Banking","26578.50","Completed"
"P10609","O10609","TX91959225","UPI","79924.50","Completed"
"P1061","O01061","TX79408749","Net Banking","4387.13","Completed"
"P10610","O10610","TX16714527","Net Banking","33825.28","Completed"
"P10611","O10611","TX95954318","Net Banking","614.88","Failed"
"P10612","O10612","TX98375535","UPI","137016.12","Completed"
"P10613","O10613","TX86189025","UPI","90979.22","Completed"
"P10614","O10614","TX22862279","UPI","303956.87","Completed"
"P10615","O10615","TX91753391","UPI","235.20","Completed"
"P10616","O10616","TX43210551","UPI","17661.54","Completed"
"P10617","O10617","TX41463731","UPI","2832.00","Completed"
"P10618","O10618","TX29036513","UPI","34.02","Completed"
"P10619","O10619","TX58141503","Card","52196.99","Completed"
"P1062","O01062","TX7446641","UPI","8626.64","Completed"
"P10620","O10620","TX60185373","Card","43637.82","Failed"
"P10621","O10621","TX77436941","UPI","66832.00","Completed"
"P10622","O10622","TX29006268","Card","2948.82","Completed"
"P10623","O10623","TX27399031","UPI","1054.95","Completed"
"P10624","O10624","TX78507407","Card","33137.21","Completed"
"P10625","O10625","TX50789999","Cash","33.60","Completed"
"P10626","O10626","TX51544742","Card","1117.76","Completed"
"P10627","O10627","TX3633685","Cash","63716.46","Completed"
"P10628","O10628","TX50152601","UPI","86802.98","Pending"
"P10629","O10629","TX3973660","UPI","35329.31","Refunded"
"P1063","O01063","TX15893400","UPI","88425.80","Completed"
"P10630","O10630","TX717810","UPI","212829.86","Completed"
"P10631","O10631","TX25412111","UPI","6891.53","Refunded"
"P10632","O10632","TX6824412","UPI","16706.06","Completed"
"P10633","O10633","TX54630173","UPI","413.00","Completed"
"P10634","O10634","TX9461114","UPI","209249.57","Completed"
"P10635","O10635","TX42492597","UPI","1523.20","Completed"
"P10636","O10636","TX96407744","Card","3648.00","Completed"
"P10637","O10637","TX39065501","Cash","28057.45","Completed"
"P10638","O10638","TX36832124","UPI","1624.36","Completed"
"P10639","O10639","TX86288452","UPI","35923.92","Pending"
"P1064","O01064","TX95625229","UPI","13423.04","Completed"
"P10640","O10640","TX11579565","Card","17774.28","Completed"
"P10641","O10641","TX53317260","UPI","1370.96","Completed"
"P10642","O10642","TX57780518","UPI","896.80","Completed"
"P10643","O10643","TX1679796","UPI","14279.27","Completed"
"P10644","O10644","TX12007519","UPI","2167.24","Completed"
"P10645","O10645","TX6164640","UPI","53192.82","Completed"
"P10646","O10646","TX78362295","Card","5877.90","Failed"
"P10647","O10647","TX86404883","Card","2946.46","Completed"
"P10648","O10648","TX45962278","UPI","2586.08","Completed"
"P10649","O10649","TX9852436","Card","479702.61","Completed"
"P1065","O01065","TX93818881","Cash","3797.15","Completed"
"P10650","O10650","TX59030104","UPI","554.60","Completed"
"P10651","O10651","TX53500298","Card","2124.00","Pending"
"P10652","O10652","TX97189046","Cash","1610.74","Refunded"
"P10653","O10653","TX86352058","UPI","2561.88","Completed"
"P10654","O10654","TX43964220","Cash","1413.64","Completed"
"P10655","O10655","TX92122663","UPI","4591.73","Completed"
"P10656","O10656","TX18528014","UPI","8946.29","Pending"
"P10657","O10657","TX59658165","UPI","12233.89","Completed"
"P10658","O10658","TX75365705","UPI","371703.24","Completed"
"P10659","O10659","TX52572805","UPI","1155.82","Pending"
"P1066","O01066","TX95727558","Cash","266013.84","Completed"
"P10660","O10660","TX65043219","UPI","12744.00","Completed"
"P10661","O10661","TX37920383","Net Banking","3207.88","Completed"
"P10662","O10662","TX18215292","UPI","4341.62","Completed"
"P10663","O10663","TX22456554","Card","1392.12","Pending"
"P10664","O10664","TX6313700","UPI","167517.91","Completed"
"P10665","O10665","TX63135300","Net Banking","2184.00","Completed"
"P10666","O10666","TX33208542","Card","354.00","Completed"
"P10667","O10667","TX92654678","Card","737.50","Failed"
"P10668","O10668","TX80060428","UPI","56203.80","Completed"
